Geneid	Sample10	Sample11	Sample12	Sample13	Sample14	Sample15	Sample16	Sample17	Sample18	Sample1	Sample2	Sample3	Sample4	Sample5	Sample6	Sample7	Sample8	Sample9
2661c0949ee74129f551c44ec24c61ce	0	0	0	0	0	0	34	103	0	0	0	0	0	0	0	0	0	0
75f301785ee12c94759316bbbc957b21	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5
161d0ccd35ac0b73d8122a2ac368f3e2	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0
d7c25ab00fd1ec3f1a826f965f7ddb09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
4187f55bf5a44aa18161b46e0a0ed9ac	0	159	0	0	0	0	28	0	24	0	0	0	0	0	37	0	0	0
c40cb2a8b25f7717e0a58489fb13971d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
ab4ec3a70091fc04bd8361f16c09b792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
7d52954cf372cec2234a5f53228c7b24	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
ad92b9ef13f71a38cb4180133972c019	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
577fecd5b8cb29326ff4dfa04bba4214	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
0ae07692f99ec37fb8ddf5366e3e323a	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
fae127c537e99901c1a3070f8ae9666f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
922fc570e36b65281b1d364e2b56ef57	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
1182dfd95c4ab317b34076345e1d74bb	1	0	0	0	0	1	0	4	0	0	0	3	0	0	17	5	0	8
5d1a5c0cd5e68240abad392a50961fcb	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0
6dc4fe68caaaa0382acebc9c58efb261	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
d3a74185ce9cf5e2f62b33fe5bd717f5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
2d68b7f08f7d3786b1a918adbea91c18	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b493dc968ced81c2773cf3a2ca6b2b78	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
c6d5141dc14d8d55bd21bfc3ed369041	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0
7618583c82e1c25a24dc39776f0eb60f	0	0	10	15	0	0	0	0	7	0	0	0	0	0	0	0	0	0
31c5fa58f45fcb1ce2f2773f3a791faf	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d6ff7a3cbe3e52c11b562d6eb83b4e0b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0
ef7c560bcd766057920f92e32e74495e	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
d77c1f3dd5f796e9756bae702a224e7c	0	14	0	4	0	0	6	0	0	0	0	0	0	0	0	0	0	0
e6a537ee5120adb9a56f3f60fd91d18a	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
655b28de68ec0d9cc8bd4577c4e3a688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1a73403f868e5bc31ec96b20ede90228	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0
7cc15765fe196f16c8524e58f8099499	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fe1d63ec8026a01a9ea98855547dd38c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	9	0
a499723db06e33e5dc78dcb51a49eb22	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
430d21f9073316d702487cbda600a4bb	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
87dd77c396582c119a992dfca97df66d	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0f2979c2e2280e3b3c6eb33086eabd21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
64d3ef4c55b86bab3fe34f34e7cf7ee9	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
527c37ee9ff1e0f4af4a1f41d18f9007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
95101b5f6b6c2d3cc5d6ed0c23700b93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
c7b6be9003a4b8dde504e2cde7472dc1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2ec547af59cad06ee2190bdc4053ffba	0	0	0	0	11	0	0	0	0	0	0	12	0	20	12	0	0	0
f7dcb1641064ef8582b9148bd34e2af5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0
565ff2256f11726eaf0386f84e2f2d79	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0
65346e91ac1b838933b744cda95fbf03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0
606730f2d38c42ff56c3919fd243f458	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
f2168d815eab6885f421450215accca0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
ff4654cdb928341042af8f37888b320e	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0
1196b2c4970de916eb7e7f05dec3cac6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
138f5e295dac93c3d3399f3823927ea2	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d4f6de06f07c1f70451ef68990121c29	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	18
328420fef5fc822add94bacb25b2d759	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54f3cbdef44287c15959d34adee0157f	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
169be01efe679fb1347f7080dfd099c8	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
7aea49afcd07e35fdcec76307b9d0813	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b8ac06f59c31726af7e00b7c972f89a5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
b9121a391e463684ea9e98d1580c7821	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e0a188bcb785b8387186bdd1cf8a648a	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
422fb62686e0d3f0e81f9980057e158f	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
086400a84bb5d602e6a431c968df48df	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
0f4f328dcc0c3e62b60497704fb8d0f6	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0
39620cc7aa5b961e3665efaa6171f6dd	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
383784717c1720b08d9163024cad4f43	5	56	47	28	0	31	64	46	53	0	0	0	0	6	3	0	0	0
bf2c128e5d7553ce02ba6058e2997d75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0
99c4ee3ab4f6bb11583febca2906ace1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
14faf7f5f4450d36b14153dd49ac0a11	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
adb945c543e25a06d7cc8704761b0d40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
166bc422671b66f6643a69f12737a0a2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
a5ab64d15408a58eb1c53a5a3cb7be82	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0720d1197d6ae670a1e295fb012dcc79	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0
c0886ff1f918fcd6a350d8defaf99611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
f3d80c08fb3ee2fe2bcf3ea9aef09eae	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
251d689ef55130e674037b4610df8e80	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
7b8c350abe5baf1f6b956fdc09e68849	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0
48fa23abed63cc2544d9db3eccb24d6e	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
8d861caa1a1e13afc63bb7057436ae73	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
7908c144e16bf37371c112de3e0bd1ac	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
cbc462d5371147677bde2b7565a3c16d	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
28a59f02bddcaf37d99d6f9977362650	0	0	0	0	10	0	0	0	0	2	0	0	0	0	0	0	24	1
08048318acdb0841b523f19d8a82e3f5	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
6f20632723cbd5e3cdcb048af24575fa	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c1740f68667b79006e357f8476c5bec4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
d7ba01643d58448cb75d6787e74064c5	0	34	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0
8eaa09196e708fefdee45435ddec8093	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
8c90680479f2081e1c23d027ffef2859	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
c00c9e1d90673b03ec8c105fcca94fea	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11287d69d049ceb11a8cf078518855f8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0
9c1abcfdabf4a32698d106c4880c7f90	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
6b28e290a6f1469efb00b371403d46e7	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
862919acb5bc6cf79a6ad0c9e8da6934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0
b38c4ed70b514b7e2bc18b375c505371	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
3dbc2a5854f77d90c21d280332ef6a44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
6ad031759343e8981d76fd60467d8318	0	0	0	0	0	0	7	0	0	0	0	0	1	0	0	6	0	0
c3b827c55fb075cb50fc423208eaee05	0	0	0	19	0	35	0	0	0	0	0	0	0	0	0	0	0	0
f88629087d3a3db355bf4dc8ef25b2af	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
9fb3c756a97cc45245f914b4003bacc4	0	0	0	0	0	6	0	3	0	0	0	0	0	0	0	0	0	0
5f92b79a64a5d8d13f9ecfbc925e8a52	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0
98a867227a13c18f54a58fb06b2757ed	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
caef83d9fe0d8b2c8c2cea059abc0e5b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0
a7730e4537dd24d7184c9304aff7bdcc	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0
3f5bcb0141309efbf293d838450ab958	0	0	16	0	0	0	0	0	24	0	0	0	0	19	0	0	0	0
c37c1cdff14f638e774c81ef09261a1e	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9495f8503b373486af16b14746371206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
2443fe9de2717b60a75a7dce329249d1	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0
8c112d00da9572635387ba033ad517f3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
6ac709a18cadf7a86db6283f274e37de	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
71f0b037bdb53759708f81f6a94cb210	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0
2ebe51ea82832c09499c8f50df9f8148	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0
60e59db28351840d55bfcd330e7d1b4e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
2e7b3c8b86306aad9c65ceb7e9b7713f	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
8acc593b044f1933820ca41b4b204ebf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
6adba689e423caa2413baaac311db34b	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
e1b27bb945b48c3e4cb49a2bd0bb7b24	0	0	0	0	0	0	0	0	0	16	33	0	123	46	0	0	0	24
ac17b8534e6bc0e0c3ac24b2980dc910	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
5e6f306b1437798b9105826076e21628	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
cf3c7fa203717451ecd4713f1ff146ed	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
b54ce2e451c4ba726394f9b959a35386	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	4
5868763f7c49e2ec460576483c2a7a51	0	0	0	0	0	0	0	0	0	0	35	0	19	66	0	0	0	0
6e75594f14e2e40c2811b55097ed5783	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5bc3c394e7d3c6b3968eebc7212ea33a	0	0	0	0	26	0	0	19	26	0	0	0	0	0	0	0	0	0
aa0e68eb1cfc3d2deea1b3d1d09c7a3d	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0
6e4934445d0c0b2c9c4b09fa5f9c4443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
f65e8d3923cec1625dd57aca5603bc3c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
8fdca70335344225f8c6d197033cd948	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
646b37d16c9348df87749c52b078b4dd	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
bdd752c6ab590b7bd868b8845f111a4a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
ef7be43adcdf3daa62200d30eb9316bb	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b9d1f9d976e6b7cd549c325a55e4d660	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0
7657d402067479dfe4ef64970baaf69e	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
06e9a35a475e77d1b32b46db74798b0d	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b04654850d974941f654789858161397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
c6ae525e21eb193f6e88c18d0018ac56	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0
05fa6da31723ad25c5c4ab4a29af6777	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0
7e9288ddd1aa7bd81de7a6b55f078587	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
4b99da6fa77408887bf31ff98b2fefb4	29	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	42
f949c21def9e6a5dd948713d76ac48b7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
9541555d36466dcbd3dccbb72adb298e	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
11ea2a0eca06d28b350487bb93be514e	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
c0294d66264060334db897cf81c17492	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0
46b11538f047b74fda5d6cd92c0551e3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
0bc2e346d0a7eb0a1f1aeb2c1fb1a66e	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0
3d1839fde093ab41e9871733bbd8b8a8	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
a5cbb51de9813d8869f6b70f33b8dce9	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
e24705b0a39de46260fc935d418a47cd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0
3d21ea586a26d3620856f5b248a16764	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
26240a7f8c046720bdbf75af5881eac6	0	0	22	18	0	10	41	0	51	0	0	14	20	0	18	10	0	0
7acc9ec602338a83859310ed6ad2315a	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
96c23c205847d24ca9277f2381642c35	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0
b1593bbc6fffe458b7c9d5bf8d03b929	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0
59e80d3331f251b4e3cfb8b356a333d0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0
e0e45494b7b21117a4306681ed29d209	0	0	0	0	0	0	21	27	0	0	0	0	0	0	0	0	0	0
c06f107c65b318d90b904be49f8793ef	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	25	0
52556569bc053f3aef00baee8caacf22	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
c672d4859caa5deefc8b0b3bd47a9492	0	306	30	0	162	0	18	11	163	0	0	0	0	0	0	0	60	0
4309947d1e8e1dc6ca156b11873d2cc3	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0
98ac1d310704733f96775fab03170f57	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cde7d2a48a9f7835640cc28d21bc4b23	0	29	27	0	0	0	39	46	44	0	0	0	0	30	0	0	0	0
5ac409d81d1c363065c6d0638361cdab	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
7b8231b6ff1a6223b9f098778bfb9164	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0
892a2e7817f934c69850c45340c5bc12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
aaba207e5992ce209f58c93b877d2548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
46463850c118d7971d43a6c8a527706a	0	0	0	0	0	0	0	0	0	0	0	19	26	0	0	0	0	0
e61f10a9dc03590f24d13b4b8b3a333e	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0
0edbd2cbb759385de552cd8c76ad12eb	0	0	0	0	1	10	18	9	21	0	0	4	0	0	12	0	3	0
db0ada9ba48bd1d4b98264a22cc6f977	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1599343f7bea00a659a769350623c524	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9514786d99c9c46622e26a7ef108755a	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0
62d7bdc757d7c5f2828af695929d64e7	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
ab3e5e7cfca9648c3100f17b699f5144	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
91c9f4e72757b7fc05cefcd0de0fb938	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
ccf26024ca012fb494b3148f188e9ec4	0	5	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0
2697f2a4835936adc8b034af07334432	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
52d6241258326f58d5fdd66632c88c5a	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
66e731f37084ae470b414f360eba2b0b	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
4ee5413f432f9f0e100fd5ae1e16e187	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
4bf862c8309599abb3220d51f99f10f3	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0
8e771f3c1faf219a5bea53a646ee3ba3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
28d6f15a34a2729dc1b1f110ed63f268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
64a51cb3cad1de64f055c4e27c144eb0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0
320a41079452b20f1de7bb09dc2fc8e7	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
fdaa423f95705b6fb828637daabd8d2c	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
079b29b4115a59425b4b155b8c59afdd	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
2615f900d9c12114fc0db5add5b77a76	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0
3fb50b0c12c9d2dfc6f6de49499c0401	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
34aa7727a80e3912795f77bc433a84b5	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0
2452fc1ccdf99a19b6e87e0e671d4e74	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
c7f7eddb027a23da7e7e301eab06b47b	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0
c81be6035bc228feb8cc6d0458db4714	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
77196972a1eec4470082a1ac66695fff	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
597c7c4edc5894ab87e914fef6a0223b	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
67231e71799b9aec3a697e8628816ee5	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0
e258317835ec987033962cd36b2b1339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
b72c6ad30c7fef8008e0e8eebcf0cde3	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0
89ad9561bae5c519b2702ceaa77c3c10	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	15	0
2b0449d3818ff693e81234e9fd4e287e	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2db24c6bc8c41a84313c70de0491da8e	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e59fa5853a5b59b7910f1998dade6994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
73965b4edb32343184c73445499b4f3b	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0
a449e68bf134983be3050c2fb7c45087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
4e015c3b4dbaad6cb7f62e894d6cbe2d	0	0	0	0	22	0	0	0	0	0	0	0	20	0	0	0	0	0
d246994e04ae5c86b74ae9a55532fa69	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0
ed61888e8ba86c9fff98e9f62e001444	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0
97a1badc23b4c937ca40f9f5dcb58c38	0	0	0	45	5	21	0	57	32	7	0	12	0	0	0	3	11	11
a9ff772fc3f1a79deb6a440ee88d2b83	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0
b50ae8f0b7041cfd9b9405066c489292	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
5db46015850ad29b9d9ef085b3c36760	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
72ee78aad2c4cae64284eca47e07216c	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
e9e7ff1809d1a81379491f1fc914f570	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3fc1582559161ebec8b3c021658f9be	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8ab65d3586911dbabfa70ba80d725284	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
b9a5e4292fa467969016e97fd099ad9e	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
953f68c89b9893371c83fb797100f73c	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
6871d884610b78d4dce69364b621dfd1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
bf5092f66436f72ff8af98db9ea04663	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0
5ad32ada821cd54310188696d222ce9a	0	121	18	0	212	20	114	0	26	49	81	25	24	90	85	53	43	0
b73cacd731f18eb2256e56e952aed76b	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
de6123b0ee52e181a414ae5600ffede9	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b2720431cfaffcb9be56f35d85742b1b	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d8c9984c6e46f822ac86f42cd5e111dd	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
6707e7f908aa4a1058f9a0b575e1f088	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
cc07e554c7ca047a6034e67b01f51c62	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
b25a0ee380bc0b54609c823c9ad70571	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3271325e9057bff81f8466af72093463	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0
be000a92e54360fe4db1a58e3c389197	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6a5428990f9ffa752502660aef9580a1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
4ac8e640eab26a4df454727a7385ceaa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
0629920e57e7f9553440e15b81295934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
4111e598c7017a82b0e6a8bd9636744b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
dc38aaaa55f8758bee2457574ffa41de	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
c620f831c6eeb6e4350422703b2284eb	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0
5b857d80c7c135d3ca11078f5512595a	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
7180ba0ca4eedc1e52b537e44d044b1c	0	0	0	0	14	0	0	0	0	0	16	13	0	14	67	0	9	0
2ee1bde18709083103a15eb776ee5187	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1528d7ba8ce324e1bdcc08f1290546a1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0
24107ef78cadd1dd7efbbc97291b7867	0	0	0	0	43	0	0	0	14	0	0	19	0	17	46	0	0	0
6c5602f6aff9013fdf93afa8fe7d1cbe	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
144b0f75dc15e0e0fac94e57fbeb3cf3	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	32	0
7024b2879744702a5c8de82484e97c14	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
504c0168002085ea5999526246a4374d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
f50a0be3a52c4d7a86ef32edfdbf80a8	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0
3566cfebd058b7921823cff9755f0c01	0	0	0	0	0	0	0	0	0	6	9	0	0	0	0	0	0	0
4686a6b84a35e652b1abd227afe2fb95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
bac66545ccfc331a3cf779f0a1cb5385	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0
