gene_id,Kingdom,Phylum,Class,Order,Family,Genus,Species
57be0992478f20d645eacf3d8fc770c5,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Noviherbaspirillum
ea0571211ed9162359a8fc145b7b760c,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia
ae8135a1fccc60cbda1644aebe17e1ed,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Noviherbaspirillum
569d41ca8bf270f0b9439d58171fe7e2,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Noviherbaspirillum
2a35a6629fbf16e752a69a0ebe547fe0,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Noviherbaspirillum
8f7348792e3a4bf6483bd3856ab8dc06,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Noviherbaspirillum
f8e64a09042e81a0d6582998d7153a3d,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Noviherbaspirillum
b50ae8f0b7041cfd9b9405066c489292,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Noviherbaspirillum
a5271003e9bad1a26fbedf5946e007f5,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Noviherbaspirillum
4ab74ce412274b1effeacf0195d0597c,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Noviherbaspirillum
937c59722b8c66e0518539f4948355ce,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Noviherbaspirillum
468428f756f2b72631ac32878a230703,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Noviherbaspirillum
4400824277122d7a033c061858d8f607,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Noviherbaspirillum
6a5fa57227c022a83097a8950f4a68d8,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Noviherbaspirillum
783431bd019ea277e88a25d5e4256420,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Noviherbaspirillum
407b10b5c368b2c28e4ff21f88ba66ff,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Noviherbaspirillum
113d9daa3a1271e0ef4c0b4f929f3b1a,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,NA
27795c579bcedae53b2a08578972285c,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,NA
f49f18477fa53a0257975e2ff6b1bcc3,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,NA
638993c4abc963a3c9fb29ed108a6e97,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,NA
a82cbfc022d1c4ace533d7e1c45d8b8e,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,NA
ac0caa6542177111fdce3ce2e1a37972,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,NA
01d7c75d51a30ea4843996b07f7dfd4f,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,NA
d6ca9a579e0fd2b35369c7b010777a7b,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,NA
b395fb03b27b1fd304deb5a5c66e135e,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,NA,NA
9b83364d18070876b4e0f178ce786954,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,NA
dd7402a785e36fae0ae2fbe07be28b05,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,NA
518f310c027b94c51a245dda8f84ae88,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,NA
c1ebf397300101390efbcbedcd27992c,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,NA
d01b01c67167e939e2672a9395f8d415,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia
266725b49660cde303268fa9f799add0,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia
ab90cae1520267a89a7458e8a0a1d465,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Noviherbaspirillum
c01ce7efdea89314d4cc3fe8d69c1802,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Noviherbaspirillum
dd75e1eaf7f6452913d12d8e6cb1da5c,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Noviherbaspirillum
20d1f6392c335dbd5b30fc4fc6919bb1,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Noviherbaspirillum
fd5dc9c9282eac69afb031caf40dedb4,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Noviherbaspirillum
58567a620cb22f22708759c4567291e0,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Noviherbaspirillum
1c6b1304af5f975786e90a36bb445508,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Noviherbaspirillum
1a70d5c45eb6382e77daee80765dbe87,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Noviherbaspirillum
d0a851730ac0e21cc1ee649b6837ba0c,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Noviherbaspirillum
598f4a44b563e14b7dc12fba7e01cfbd,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Noviherbaspirillum
df63a837f9e07acf6318702a6a21d4df,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Noviherbaspirillum
28b45ec9b369cee8e6d18eaa46020b47,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Noviherbaspirillum
0b5bbc14f6f8fc09166bd73b1d070b49,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Noviherbaspirillum
709ef8caaecfb07883fd5ed5765f9d9b,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Noviherbaspirillum
902e59a41c4fb714833de3413fa74cba,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Noviherbaspirillum
f32bc73fe74ab10f33445fc6de6562e5,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Noviherbaspirillum
ea4c778176afac9c274439fd8f9c7a72,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Noviherbaspirillum
2f0e29df57a74a0d4c7a4b3c031242dc,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Noviherbaspirillum
cb081e23038d7bef0874913dec8a423c,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Noviherbaspirillum
eb859334308666ac9924427593d3bc47,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Noviherbaspirillum
1d0f60911799200e95b6f2b3840325f3,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Noviherbaspirillum
452b9325a8dc8fb9fadd493be6cfb516,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Noviherbaspirillum
1c691600ae4601456cc9d171e7e7c3e0,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,NA
17001ffd54439f317ef69b0c50930815,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Noviherbaspirillum
5431ab8350ba6fbda989e4f599de2dc8,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Oxalicibacterium
8c163f168a1b929032a44c7582180bfb,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Oxalicibacterium
63415cd66a6ddb2a99f51200f169a173,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,NA
2e68fde1787bd8a054804ae00d0ac904,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,NA
c432f08273726912bdd82d6ff1fd8566,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,NA
34ecfa004804d95cfc81a1ed636e7ffe,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,NA
cd6df2a2071fd81336cf8804e742cc34,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,NA
379d9fd0b0773b1f6e34ab4173fceb32,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Noviherbaspirillum
f5da2b2fe62d91512bc6688e3e3dc5d7,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,NA
4709fb869bd5882b1a2a6414415f4375,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Oxalicibacterium
893420d489eb4d6478bc4d4ec2683eec,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,NA
d55cc7299ae6dfd1da81ac90f49221c6,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,NA
c90d75f454bd2de6c6d9593e74960cd0,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,NA,NA
6cb303fe0516acb81b1b371e337363ac,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,NA
549d3fe15f216bca97c46a489950445d,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,NA
dfed3ace5ac4e2d474c2216e0cff54b9,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,NA
819371003dd0379de82ac6c26c7909fc,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Duganella
271265ff746acdb6092fa0612cdcf98d,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia
c944cf363eb4636127c5cd7a205bc097,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia
28e52bf1f426d3dd67003a221a0e25d6,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia
a50038bad2025296498f30093da07e0b,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia
7a9e223003c339883a6ec85ca6c9bac2,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia
ff4654cdb928341042af8f37888b320e,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia
93249c03bffea0e246729fb0f7481264,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia
7f5558eae9abaa7d82b8d9031679502b,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia
52ecfbddb7fad3d9f914806e3786e729,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia
10ca11874f48906857460f2a8170919e,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia
3243ae78f9b184c61455cb710ab45c23,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia
30802a968054a6200e8ce8c092973522,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia
090232b061a40616b1d9a6714f3ddb58,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia
38b0783ceda2d20ad314cb7a49341b4d,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia
29def58fda1abfd6d3317b42e160ac75,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia
1947abcb4f973f5c51a42ec4104e0d38,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia
cfdff1b6b2ebc94015e95dd32b2b8e8d,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia
485363b7e2a069e87a67b65ec38b1c09,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia
5ae751b660c8c2db06da31f755bfa1fb,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia
eb40256f7baad7fc19762b1ad64c7703,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia
097afcf89127d872144c99dba9cb998b,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia
b3b1810708f850389f6727878dfa41d2,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia
6c0454748fd7c34b17385755e02cb370,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia
014eb0791e79a70eb81bde6bf81badae,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia
003406bb954661828ba4290c9dd1000d,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia
cebdb7e330dd9263c17a15c0a86250c6,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia
6327e786035012aa68db78a9a4515f82,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia
7375ce86b2cf350b4464719a661db07d,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia
138f5e295dac93c3d3399f3823927ea2,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Duganella
ef33e59abbbf8a3c25e38067c4467d1e,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Duganella
6fec5b44c8dbf20ed1fc60ebbbaf1ed5,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Duganella
366a1d6f8348e29078efd9be5863c2d6,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Duganella
ef59be58f504774c553a14334e2b995a,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Duganella
2c30fe408d0ac620d86abe95f8c2eb5c,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Duganella
7b7a4989cca39547849dde03198f06e0,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Duganella
37533a6c57c3b08cc8cd3627f55fb4dd,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Pseudoduganella
100846e43cfce1ed5d81d9c91e77ff29,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Pseudoduganella
a11a81285f244f3b949246eb567d4630,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Pseudoduganella
6b3eaae7d1b73c4dd3bab6dff948c28d,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Pseudoduganella
9a9ac38871f78b8ee8a1fc0bffa16b27,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,NA
4ed1d645749a82e51d3cbe58520f2029,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Pseudoduganella
373a2c3c8c2864b41757f7ac1aaa94ad,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Pseudoduganella
ccf55d6ee732c2763af7e29588bf5da6,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Pseudoduganella
a985347038ce09240295d8630dcaea8a,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,NA
65532912be5b4ed3f60961323f820e50,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Pseudoduganella
668bf514914b91cbd172291e5f5b5e48,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Pseudoduganella
5a914e659210a7883853b1b1574fac55,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Pseudoduganella
2ffbc1d96975afde2b439f59e9042c0b,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Pseudoduganella
47de0d2f71226176706688aa14d15c8f,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,NA
18cb1fcf19677461e8ac363593829a1b,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Pseudoduganella
304d7f514797ef704194bce15a21c3a9,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Pseudoduganella
01148c2dfbabb543780cf79833c28102,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Duganella
c2eb304278273c8715e7f1794ed587c0,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Duganella
102fc49ebe447f26006730511d4242ec,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Pseudoduganella
5232523d28bb0f18f8a2b4aa4e7cc168,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,NA
0924ac7bfe65d90cb5703d8f9087900e,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia
2ba86d49e4c44cd49793e3560bf3936b,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia
fd26f38af6f9125574e29e1640030366,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia
04b262fdbd38db3323208fa05458d8bc,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia
696334740bdf2c7a329462ec50fe90f7,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia
209f2525e18e315a22446f728eb2e92e,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia
38793bcf3bf9110d9553e5b41a3ccffa,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia
a8c051efcd23b1449370e9f7189452b4,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia
4d1be7db133bfcdb3f76eeadb43d914c,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia
246ea47c314cdf746f61e9e8eb26ef38,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,NA
926652a37fd4ccdc6ff8d1f74e3c3de2,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Telluria
6f079327387033ca1c372961bd38e3ff,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Pseudoduganella
586ba7805129511114be51ce0b46b7f7,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Pseudoduganella
e787c3e1bc229a20b8552e981475105b,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,NA
acf7b15f80d0f5b11a2f4e347c50f678,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,NA
5f099bd0bec6953d01e4913861430a59,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,NA
b11af0e734158305df9d93e2b3658ca2,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Noviherbaspirillum
6b275f158cbf70740e049754b2bd223c,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Sutterellaceae,NA
9b40e52da3effdfee9738537d95b08d8,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Sutterellaceae,NA
f7da4660d1d49d00c113fc87e028e0b2,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Oxalicibacterium
d9cee8fd4ba0b7c984ca3c982963dfdf,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,NA
10084afad95d4ea43f8188704e57591a,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,NA
89db86625b72d4652826796c40e57c5b,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Herbaspirillum
1077438fcadc5719b6b12368a4ace7e1,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,NA
f3e2153686629fc502f5b9bea045e74a,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,NA
200d58f25e4647bfff808b78e7dc6ac2,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Herbaspirillum
80cd49a7bc78dd64cdb9673a122a8f9d,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,NA
79d17ae4a183f9c75902791f4ff22d15,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,NA
ad8e8fbc131e981d22231486f507419d,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,NA
2bd7458d38b7dae66405b3c5581e8f8e,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,NA,NA
f65ef418bd120f0155eb20164329f351,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,NA,NA
82c2f409c28f868e4fa9c6075ab6a66e,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,NA,NA
137fa5cca7f1868a57e6f33db84fc9df,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,NA
01e2c82afd8c3dd62474ad4371fe3705,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,NA,NA
6f7b0db1756f28928078567283c86fea,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,NA,NA
914ef691fc01c860ce2a03d39b694067,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,NA,NA
22e4ac4efeba823223d6946324ce1eaf,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,NA,NA
e180cd112d6cabbdc13d02f20ceca001,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,NA
ccc4c9a5baa506003a7a40eb1c29ddd8,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,NA,NA
8759c5f4df5dbedf947e69bf64146fa1,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,B1-7BS,NA
a705902114c56955eb38191f2c1fd1c1,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,B1-7BS,NA
38227a525a58a43046baa4a9527e632d,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,B1-7BS,NA
5be5b40cd0a341443978c375bfff45a6,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,B1-7BS,NA
ea960c74a37a78d5834b2cf5c2bdeebf,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,NA
bc7f981078ed2d84f360feeacc3328d4,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,NA
b4863abd084ae73f751ee375fe7c3d60,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,NA
db599327e92b766a684768d0ba038e77,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,P3OB-51
297ad6d3098e6ba6d81caf8ac89ae93a,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Pseudoduganella
5972f68f66e244b9f90dbd9c876da16a,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,NA
26eb6dca8a20614008dcd7fbc1ed1932,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia
e68ddf75eb99879a17dee6779196ac2d,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Methylophilaceae,MM2
e223f43d02c6957e8a0e8991e2c8f3ba,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia
3638f2062c305c79df283ef573a10b97,Bacteria,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia
